scenario,scenario_info,feature,activation
4a62fb9eb4bf,"{'token': 'd5101d31338d59f2', 'scenario_name': 'd5101d31338d59f2', 'scenario_type': 'traversing_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",5895,12.395594596862793
4a62fb9eb4bf,"{'token': 'd5101d31338d59f2', 'scenario_name': 'd5101d31338d59f2', 'scenario_type': 'traversing_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",6158,1.8816900253295898
4a62fb9eb4bf,"{'token': 'd5101d31338d59f2', 'scenario_name': 'd5101d31338d59f2', 'scenario_type': 'traversing_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",8171,2.416569709777832
4a62fb9eb4bf,"{'token': 'd5101d31338d59f2', 'scenario_name': 'd5101d31338d59f2', 'scenario_type': 'traversing_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",11326,3.1091320514678955
4a62fb9eb4bf,"{'token': 'd5101d31338d59f2', 'scenario_name': 'd5101d31338d59f2', 'scenario_type': 'traversing_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",12113,1.208140254020691
4a62fb9eb4bf,"{'token': 'd5101d31338d59f2', 'scenario_name': 'd5101d31338d59f2', 'scenario_type': 'traversing_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",12859,5.946383953094482
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",269,0.4112691879272461
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",1596,1.3146616220474243
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",5222,0.1429728865623474
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",7311,14.08151912689209
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",7747,1.3607063293457031
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",8231,4.742757797241211
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",10941,2.134577989578247
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",11326,10.030841827392578
4a964d4e888e,"{'token': '3b523ed2f71055fb', 'scenario_name': '3b523ed2f71055fb', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",13183,2.5638089179992676
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",767,0.36480075120925903
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",1241,1.5363538265228271
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",1596,0.01446419209241867
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",2132,4.775724411010742
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",5255,1.2151918411254883
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",6505,2.334951400756836
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",10941,14.221067428588867
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",11326,2.89591383934021
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",12595,1.477013349533081
4b50bd0fa30e,"{'token': 'caec90c216fc5781', 'scenario_name': 'caec90c216fc5781', 'scenario_type': 'high_magnitude_speed', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",13183,11.089768409729004
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",1404,10.198220252990723
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",1596,16.980024337768555
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",2487,2.410156726837158
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",5027,0.8559532165527344
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",5128,3.965787887573242
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",5916,2.8386735916137695
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",6030,0.6739826202392578
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",6410,2.511497974395752
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",9695,0.8138980865478516
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",10913,6.553560256958008
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",12595,4.728926658630371
4ba93b46a49f,"{'token': '924a914e99e055cb', 'scenario_name': '924a914e99e055cb', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",12597,0.4505062401294708
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",3864,1.7712218761444092
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",4630,5.273412704467773
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",7013,9.789078712463379
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",10941,9.842693328857422
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",11085,13.87176513671875
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",12342,0.25754040479660034
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",12595,1.2689788341522217
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",13017,0.04970754683017731
4bb603111536,"{'token': 'b3c3b3a1953258f9', 'scenario_name': 'b3c3b3a1953258f9', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",14681,8.016672134399414
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",1404,0.2504146695137024
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",1596,2.7941648960113525
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",2113,0.6911067962646484
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",3000,3.5093491077423096
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",5895,8.427238464355469
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",6158,8.184170722961426
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",6410,0.01986614428460598
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",8395,0.3882632851600647
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",10574,11.396943092346191
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",11326,5.5036211013793945
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",12931,0.4576650857925415
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",14344,0.06877201795578003
4bbccd1f5952,"{'token': 'f29bdbeffee95ef1', 'scenario_name': 'f29bdbeffee95ef1', 'scenario_type': 'traversing_traffic_light_intersection', 'log_name': '2021.05.12.22.00.38_veh-35_01008_01518', 'map_name': 'us-nv-las-vegas-strip'}",15431,0.17356714606285095
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",1228,6.568619251251221
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",1404,0.359846293926239
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",1596,14.260041236877441
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",4507,7.37713098526001
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",4892,2.0421085357666016
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",5027,2.3088648319244385
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",5128,0.8131094574928284
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",6030,0.8579594492912292
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",6158,4.684089183807373
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",6410,4.858959674835205
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",7172,1.7271686792373657
4ceb5c65e78a,"{'token': '1fff184b92d3513a', 'scenario_name': '1fff184b92d3513a', 'scenario_type': 'on_intersection', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",12595,8.02684211730957
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",612,7.834508895874023
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",684,8.579827308654785
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",1596,5.968918800354004
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",2281,5.045893669128418
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",3163,2.775245189666748
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",3522,0.9380982518196106
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",4095,0.6791613101959229
4cfac29319a6,"{'token': 'd4ca54200d905043', 'scenario_name': 'd4ca54200d905043', 'scenario_type': 'on_stopline_stop_sign', 'log_name': '2021.10.05.07.10.04_veh-52_01442_01802', 'map_name': 'sg-one-north'}",15016,0.21649223566055298
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",154,1.7369749546051025
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",1404,3.1432528495788574
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",1596,18.73695182800293
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",2487,0.6008746027946472
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",2609,10.528386116027832
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",4507,6.408557415008545
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",5027,0.3030976951122284
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",6158,1.9224172830581665
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",6410,2.627993583679199
4d01b09518f5,"{'token': '6fe05c1239365e63', 'scenario_name': '6fe05c1239365e63', 'scenario_type': 'stationary_in_traffic', 'log_name': '2021.07.16.00.51.05_veh-17_01352_01901', 'map_name': 'us-nv-las-vegas-strip'}",12595,2.02990984916687
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",977,1.0829023122787476
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",1596,2.7881546020507812
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",3522,0.020132705569267273
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",4373,3.184633731842041
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",5895,0.6378738880157471
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",6172,0.9609565734863281
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",7634,1.9699620008468628
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",11579,4.434979438781738
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",12113,2.8513381481170654
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",12337,1.497189998626709
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",12595,0.41439926624298096
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",13004,6.750147342681885
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",13985,6.7828049659729
4d53e0ec366e,"{'token': '95ae97eb4e555d9e', 'scenario_name': '95ae97eb4e555d9e', 'scenario_type': 'medium_magnitude_speed', 'log_name': '2021.06.14.18.33.41_veh-35_03901_04264', 'map_name': 'us-nv-las-vegas-strip'}",16052,0.04984302818775177
